exp_id,config_label,gamma,epochs,d_model,n_layers,batch_size,label_mode,best_epoch,val_macro_f1_best,accuracy,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_loss,cm_healthy_to_healthy,cm_healthy_to_semi,cm_healthy_to_unhealthy,cm_semi_to_healthy,cm_semi_to_semi,cm_semi_to_unhealthy,cm_unhealthy_to_healthy,cm_unhealthy_to_semi,cm_unhealthy_to_unhealthy,train_loss_curve,val_loss_curve,train_acc_curve,val_acc_curve,val_f1_curve,best_val_acc,seed,weight_decay,n_mels,max_frames,hop_length,n_heads,d_ff,dropout,device
0,g0_e10_d128_l3_b16_coughvid_AST,0,10,128,3,16,coughvid,2,0.2855035042419771,0.7490322580645161,0.7490322580645161,0.2496774193548387,0.3333333333333333,0.2855035042419771,0.5610493236212278,0.7490322580645161,0.6415540034031009,1.003867591196491,2322,0,0,581,0,0,197,0,0,"[1.1006895510100685, 1.0932800613541518, 1.0920958476124611, 1.0920780090763507, 1.0933859083241066]","[1.0933723631212788, 1.0937549580297163, 1.095759510840139, 1.0930652481509793, 1.0935035162587319]","[0.4912195796460177, 0.6480918141592921, 0.6583241150442478, 0.6557660398230089, 0.712804203539823]","[0.3767741935483871, 0.7487096774193548, 0.7487096774193548, 0.7483870967741936, 0.7483870967741936]","[0.3767741935483871, 0.7487096774193548, 0.7487096774193548, 0.7483870967741936, 0.7483870967741936]",0.7487096774193548,42,0.0001,128,192,156,4,256,0.1,cuda
