exp_id,config_label,gamma,epochs,d_model,n_layers,batch_size,label_mode,best_epoch,val_macro_f1_best,accuracy,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_loss,cm_healthy_to_healthy,cm_healthy_to_semi,cm_healthy_to_unhealthy,cm_semi_to_healthy,cm_semi_to_semi,cm_semi_to_unhealthy,cm_unhealthy_to_healthy,cm_unhealthy_to_semi,cm_unhealthy_to_unhealthy,train_loss_curve,val_loss_curve,train_acc_curve,val_acc_curve,val_f1_curve,best_val_acc,seed,weight_decay,n_mels,max_frames,hop_length,n_heads,d_ff,dropout,device
0,g0_e10_d128_l3_b32_coughvid_AST,0,10,128,3,32,coughvid,4,0.28843422568802424,0.7261290322580645,0.7261290322580645,0.2777808211507115,0.3265823228931476,0.28843422568802424,0.5748278242196487,0.7261290322580645,0.6347678823194826,1.0430482056833084,2243,79,0,573,8,0,193,4,0,"[1.1028672170586291, 1.1002421384364103, 1.0976692696588228, 1.1000426365474685, 1.0989264139031942, 1.0963412063047948, 1.0959185261641984]","[1.098893169126203, 1.09712537857794, 1.1097027446377663, 1.0977656285993516, 1.0983221343255811, 1.0976071937622562, 1.0990438133670437]","[0.4327295353982301, 0.4297566371681416, 0.5277931415929203, 0.4664684734513274, 0.48714048672566373, 0.4688191371681416, 0.4999308628318584]","[0.1767741935483871, 0.2506451612903226, 0.21870967741935485, 0.7254838709677419, 0.19774193548387098, 0.5151612903225806, 0.49516129032258066]","[0.1767741935483871, 0.2506451612903226, 0.21870967741935485, 0.7254838709677419, 0.19774193548387098, 0.5151612903225806, 0.49516129032258066]",0.7254838709677419,42,0.0001,128,192,156,4,256,0.1,cuda
